SPR-7697;2010-10-29T08:29:36,000;2014-04-21T23:07:06,000;Multiple PropertyPlaceholderConfigurers using @Component don't have unique bean names;;;UNKNOWN;https://jira.spring.io/browse/SPR-7697;jonnio
SPR-7740;2010-11-12T07:21:16,000;2013-01-22T23:35:05,000;AbstractPoolingTargetSource : Severe limitation on PoolConfig Mixin when pool is exhausted;;;;https://jira.spring.io/browse/SPR-7740;farrault
SPR-7626;2010-10-07T12:23:06,000;2013-01-22T23:35:26,000;"Auto proxying does not seem to work for interfaces with ""generices"" parameter types";;;UNKNOWN;https://jira.spring.io/browse/SPR-7626;kyrill007
SPR-7606;2010-09-30T08:28:29,000;2013-01-22T23:35:05,000;Spring 3.0.2.RELEASE breaks classpath settings in manifest.mf;;;;https://jira.spring.io/browse/SPR-7606;proggerpete
SPR-7855;2011-01-02T14:11:29,000;2013-01-22T23:35:21,000;Portlet - DefaultAnnotationHandlerMapping @ActionMapping issue;;;;https://jira.spring.io/browse/SPR-7855;lisak
SPR-7644;2010-10-11T12:21:20,000;2013-01-22T23:36:12,000;mapping a parameter with a Dot;;;;https://jira.spring.io/browse/SPR-7644;khaigo
SPR-8087;2011-03-25T09:08:44,000;2013-01-22T23:36:45,000;REQUIRES_NEW creates 2 extra transactions;;;;https://jira.spring.io/browse/SPR-8087;westraj
SPR-8253;2011-04-15T08:13:38,000;2013-01-22T23:35:42,000;"Log4jConfigurer JavaDoc wrongly states that ""classpath:"" location is supported, but that only works with refreshInterval";;;;https://jira.spring.io/browse/SPR-8253;vorburger
SPR-8004;2011-02-28T07:51:31,000;2013-01-22T23:35:17,000;Tiles ELAttributeElevator is not properly instanciated.;;;;https://jira.spring.io/browse/SPR-8004;bheurter
SPR-8014;2011-03-02T07:19:39,000;2013-01-22T23:35:29,000;Concurrency issue related to prototype creation and AOP(AspectJ);;;;https://jira.spring.io/browse/SPR-8014;de_tom
SPR-8176;2011-04-02T10:16:34,000;2013-01-22T23:35:07,000;DefaultResourceLoader does not uses classloader to create URL instances for resources, thus custom classloader will be ignored;;;;https://jira.spring.io/browse/SPR-8176;h143570
SPR-8535;2011-07-14T10:24:30,000;2014-04-28T01:26:17,000;packages listed in component-scan in applicationContext.xmls must be on a single line- newlines and whitespaces in URL otherwise;;;UNKNOWN;https://jira.spring.io/browse/SPR-8535;nocturna_gr
SPR-7922;2011-01-31T01:21:08,000;2013-01-22T23:36:38,000;aop:aspectj-autoxproxy filters aspect beans but not advisor beans when using aop:include;;;;https://jira.spring.io/browse/SPR-7922;cchabanois
SPR-8948;2011-12-20T01:51:19,000;2014-04-21T23:07:25,000;about applicationcontext load;960;;UNKNOWN;https://jira.spring.io/browse/SPR-8948;simplelife1
SPR-9155;2012-02-23T06:46:53,000;2014-06-19T12:09:19,000;@Autowired(required=false) does not work as documented for constructor injection of optional Collection dependencies;;;UNKNOWN;https://jira.spring.io/browse/SPR-9155;awilkinson
SPR-9403;2012-05-12T12:21:46,000;2014-04-21T23:07:18,000;Hibernate, using JndiObjectFactoryBean works for 3.0.6 but not for 3.1.1;;;UNKNOWN;https://jira.spring.io/browse/SPR-9403;bernd
SPR-9523;2012-06-20T07:52:24,000;2014-04-21T23:07:12,000;NumberUtils.parseNumber() incorrectly stripping whitespace;;;UNKNOWN;https://jira.spring.io/browse/SPR-9523;prohr
SPR-9402;2012-05-12T09:09:18,000;2014-04-21T23:07:22,000;NullPointerException when using MessageSourceResourceBundle containsKey and keySet methods;;;UNKNOWN;https://jira.spring.io/browse/SPR-9402;nicolas.krier
SPR-9416;2012-05-16T07:58:24,000;2013-01-22T23:36:18,000;AbstractWizardFormController does not change page when redirectAction set to true;;;UNKNOWN;https://jira.spring.io/browse/SPR-9416;jolangloys
SPR-10060;2012-11-29T12:43:37,000;2013-01-22T23:34:59,000;JRubyScriptFactory leaves MBean's registered;;;;https://jira.spring.io/browse/SPR-10060;rwinch
SPR-9884;2012-10-17T03:50:36,000;2014-04-21T23:07:26,000;AbstractJdbcInsert/SimpleJdbcInsert inserts nulls into columns with database defaults.;;;UNKNOWN;https://jira.spring.io/browse/SPR-9884;magnusj
SPR-9706;2012-08-18T21:51:36,000;2013-01-22T23:36:37,000;Theme does not work;;;;https://jira.spring.io/browse/SPR-9706;emertana
SPR-10142;2013-01-03T05:40:19,000;2013-01-22T23:35:20,000;Two forms in one jsp;;;REOPENED;https://jira.spring.io/browse/SPR-10142;kokkie
SPR-9981;2012-11-11T19:51:36,000;2014-04-21T23:07:25,000;Explicitly notify when a bean initialized using factory bean paradigm also implements FactoryBean;;;;https://jira.spring.io/browse/SPR-9981;kilokahn
SPR-9830;2012-09-25T12:36:15,000;2013-01-22T23:36:40,000;Websphere Grails Classloader issues;;;;https://jira.spring.io/browse/SPR-9830;dedraelos
SPR-10598;2013-05-28T22:25:27,000;2013-05-31T08:42:27,000;DefaultLifecycleProcessor auto start lazy-init bean;;;;https://jira.spring.io/browse/SPR-10598;veaven
SPR-10393;2013-03-18T09:07:19,000;2013-03-19T10:13:42,000;Injection of property by annotation skipped when a previous similar bean was initialized by a setter;;;;https://jira.spring.io/browse/SPR-10393;neimoidia
SPR-10692;2013-06-26T06:47:20,000;2013-06-27T11:03:20,000;FlashMap matching fails when URL contains non-ascii parameters;;;;https://jira.spring.io/browse/SPR-10692;re6exp
SPR-10494;2013-04-25T23:45:02,000;2013-10-18T06:21:20,000;spring-web not published with Eclipse 4.2, WAS 7.0 and mvn 3;;;;https://jira.spring.io/browse/SPR-10494;faetzminator
SPR-11418;2014-02-11T20:13:11,000;2014-02-12T02:32:55,000;Threading issues causing apparent deadlock;;;;https://jira.spring.io/browse/SPR-11418;robert.stettler@capitalone.com
SPR-11696;2014-04-15T08:13:47,000;2014-04-15T08:24:25,000;JavaConfig and LTW does not work;;;;https://jira.spring.io/browse/SPR-11696;liamjknox
SPR-12376;2014-10-25T12:25:38,000;2015-05-10T03:54:20,000;@Configurable doesn't work with LTW if configurable class has a method returning another configurable class;;;;https://jira.spring.io/browse/SPR-12376;cmrudolph
SPR-13636;2015-11-03T08:44:52,000;2015-11-03T08:59:50,000;Circular reference error with FactoryBeans;;;;https://jira.spring.io/browse/SPR-13636;jonathan.mak
SPR-8230;2011-04-07T06:06:50,000;2013-01-22T23:35:13,000;GlassFishWorkManagerTaskExecutor fails to lookup ThreadPool;;;;https://jira.spring.io/browse/SPR-8230;domi
SPR-8950;2011-12-20T09:51:43,000;2013-01-22T23:35:54,000;"Converting empty form inputs into null using a custom Converter causes backing object fields to be populated with the string ""null""";;;UNKNOWN;https://jira.spring.io/browse/SPR-8950;ccoffman
SPR-8951;2011-12-20T15:23:51,000;2014-04-21T23:07:13,000;@Controller combined with @Transactional does not work on a class that implements a java interface;;;UNKNOWN;https://jira.spring.io/browse/SPR-8951;smharris
SPR-9697;2012-08-16T16:19:53,000;2013-01-22T23:35:41,000;DefaultAnnotationHandlerMapping is not able to find correct handler;;;;https://jira.spring.io/browse/SPR-9697;arun7it
SPR-9606;2012-07-19T08:28:11,000;2013-01-22T23:36:03,000;Issue with unchecked checkboxes bound to Booleans as values in a Map;;;;https://jira.spring.io/browse/SPR-9606;grayedog
SPR-9322;2012-04-11T14:29:52,000;2014-04-21T23:07:19,000;Inconsistent dependency injection of proxied bean;;;;https://jira.spring.io/browse/SPR-9322;profiprog
SPR-9256;2012-03-21T10:58:42,000;2014-04-21T23:07:11,000;Concurrent retrieval of prototype-scoped beans may result in null @Autowired fields;;;UNKNOWN;https://jira.spring.io/browse/SPR-9256;kyrill007
SPR-9562;2012-07-04T10:49:39,000;2013-01-22T23:36:36,000;(validation) Random error order in BindingResult object;;;UNKNOWN;https://jira.spring.io/browse/SPR-9562;bkandrei
SPR-9270;2012-03-27T10:51:45,000;2014-04-21T23:07:16,000;Generic factory method and constructor-arg in Spring DI (xml);;;;https://jira.spring.io/browse/SPR-9270;grozniecki
SPR-9452;2012-05-29T08:36:52,000;2013-01-22T23:35:45,000;JasperReportsMultiFormatView, define headers in a properties file and override it at execution time;;;;https://jira.spring.io/browse/SPR-9452;phoboss
SPR-9550;2012-06-28T16:43:13,000;2014-04-21T23:07:24,000;Properties in the JDBC URL got stripped out for Mysql connector;;;;https://jira.spring.io/browse/SPR-9550;dumbird
SPR-10206;2013-01-22T09:45:29,000;2013-01-29T16:23:16,000;IllegalAccessError with load time weaving enabled.;;;;https://jira.spring.io/browse/SPR-10206;maximmold
SPR-10416;2013-03-25T09:43:31,000;2014-04-21T23:07:26,000;Seemingly unavoidable @Resource injection when creating bean via @Configuration class;;;;https://jira.spring.io/browse/SPR-10416;markdingram
SPR-10332;2013-02-25T14:14:35,000;2013-11-19T05:31:31,000;Spring 3.0 + Websphere 7.0 + JMS;;;;https://jira.spring.io/browse/SPR-10332;patelmiral
SPR-10946;2013-09-30T05:54:35,000;2013-10-18T12:41:14,000;Spring's Freemarker macros do not evaluate defaultHtmlEscaping;;;;https://jira.spring.io/browse/SPR-10946;birnbuazn
SPR-11047;2013-10-30T09:20:17,000;2014-07-17T02:02:47,000;URLs not decoded properly;;;;https://jira.spring.io/browse/SPR-11047;hessben
SPR-10989;2013-10-15T05:37:25,000;2013-10-18T12:00:09,000;Can't use place-holder on task:executor rejection-policy value;;;;https://jira.spring.io/browse/SPR-10989;galusben@gmail.com
SPR-10991;2013-10-15T22:06:42,000;2013-11-15T07:53:53,000;unsupported method for 'put' when spring form tag's method is 'put' and enctype is multipart/form-data.;;;;https://jira.spring.io/browse/SPR-10991;wayshall
SPR-11095;2013-11-17T07:27:07,000;2013-11-22T05:57:11,000;spring 3.2.5 jmx exception when create MBeans;;;;https://jira.spring.io/browse/SPR-11095;jerry2014
SPR-11051;2013-10-31T05:28:31,000;2013-10-31T06:15:18,000;FactoryBean with constructor-arg placeholder in XML cannot be resolved if ApplicationContext is required for creating placeholder configuration;;;;https://jira.spring.io/browse/SPR-11051;david_syer
SPR-12276;2014-09-30T13:48:54,000;2014-10-26T03:56:05,000;MBeanExportConfiguration WebSphere detection;;;;https://jira.spring.io/browse/SPR-12276;andrevtg
SPR-13036;2015-05-16T01:29:46,000;2015-05-16T14:40:04,000;Order of Autowired change success of fail status;;;;https://jira.spring.io/browse/SPR-13036;blasd
SPR-13113;2015-06-11T06:00:21,000;2015-06-11T07:25:26,000;proxy generated by @Validated is not considered as a DynamicMBean;;;;https://jira.spring.io/browse/SPR-13113;matlach
SPR-13466;2015-09-15T15:15:02,000;2015-09-15T22:46:51,000;JMS Listener not getting message is scope prototype;;;;https://jira.spring.io/browse/SPR-13466;xenoterracide
SPR-11897;2014-06-22T08:49:09,000;2014-06-28T01:57:33,000;"@PathVariable &amp; @MatrixVariable do not work as documented when ""="" is in the path variable value part (pre "";"")";;;;https://jira.spring.io/browse/SPR-11897;boaz
SPR-13398;2015-08-27T08:24:24,000;2015-10-24T16:53:09,000;YamlMapFactoryBean wraps integer keys with square brackets;;;;https://jira.spring.io/browse/SPR-13398;anthofo
SPR-10253;2013-02-03T09:35:31,000;2016-01-21T08:22:12,000;Refreshing annotated Groovy controllers cause ClassCastException;;;;https://jira.spring.io/browse/SPR-10253;arnolf
SPR-8293;2011-05-05T00:00:28,000;2013-01-22T23:36:09,000;DelegatingFilterProxy should hide its parameters to proxied filter;;;;https://jira.spring.io/browse/SPR-8293;nguillaumin
SPR-10482;2013-04-23T09:07:02,000;2013-04-23T09:07:02,000;Deadlock in FrameworkServlet (and other clients) if another thread closes the ApplicationContext;;;;https://jira.spring.io/browse/SPR-10482;david_syer
SPR-8941;2011-12-16T13:48:13,000;2014-04-21T23:07:21,000;Lifecycle processing ignores phases for circularly dependent SmartLifecycle beans;;;UNKNOWN;https://jira.spring.io/browse/SPR-8941;hannes.schmidt
SPR-8353;2011-05-19T07:34:37,000;2014-04-21T23:07:23,000;"MVC Controllers proxied with JDK Proxy (using &lt;aop:aspectj-autoproxy/&gt;) are not resolved properly";;;UNKNOWN;https://jira.spring.io/browse/SPR-8353;electricmonk
SPR-12986;2015-05-05T07:34:18,000;2015-05-07T08:04:25,000;flash attributes not mapped from session to request scope when parameter value is url encoded;;;;https://jira.spring.io/browse/SPR-12986;patrick.bucher
SPR-13692;2015-11-16T16:44:16,000;2015-11-21T10:19:07,000;PropertyEditor not using getAsText when not using @InitBinder.;;;;https://jira.spring.io/browse/SPR-13692;fritzfs
SPR-11079;2013-11-08T07:29:37,000;2013-11-08T07:29:37,000;JavaConfig Bean overriding succeed unexpectedly with @Configuration overriding;;;;https://jira.spring.io/browse/SPR-11079;blasd
SPR-11081;2013-11-11T03:06:13,000;2013-11-11T03:06:13,000;HandlerInterceptor.postHandle() not called when handler throws exception;;;;https://jira.spring.io/browse/SPR-11081;abuijze
SPR-10620;2013-06-03T02:19:26,000;2013-06-25T22:34:30,000;Fail to load the 1st line in message properties;;;;https://jira.spring.io/browse/SPR-10620;psfung
SPR-13880;2016-01-21T23:31:15,000;2016-01-22T10:01:44,000;"Controller returning DeferredResult&lt;&gt; improperly closes connection on exception";;;;https://jira.spring.io/browse/SPR-13880;saarp
SPR-10934;2013-09-24T22:58:58,000;2014-05-05T07:37:48,000;@annotation won't work if the Aspect is scoped with perthis;;;;https://jira.spring.io/browse/SPR-10934;eberhardwolff
SPR-13914;2016-02-03T22:18:05,000;2016-02-03T23:27:56,000;Scheduled method is not invoked via proxy;;;UNKNOWN;https://jira.spring.io/browse/SPR-13914;mitchellbosecke@gmail.com
SPR-14601;2016-08-18T15:07:45,000;2016-08-18T18:13:28,000;Environment variables as properties stopped working after disabling XML validation;;;;https://jira.spring.io/browse/SPR-14601;gionn
SPR-14608;2016-08-19T12:54:11,000;2016-08-26T14:13:52,000;Child spring app context refresh causes app micro downtime during which the app server responds with error 404;;;;https://jira.spring.io/browse/SPR-14608;Igors Sakels
SPR-6896;2010-02-23T02:18:46,000;2013-01-22T23:35:09,000;Issue with Circular Reference when using a FactoryBean;;;;https://jira.spring.io/browse/SPR-6896;chalmagr
SPR-6992;2010-03-16T00:58:03,000;2013-02-25T01:56:02,000;Cglib make it impossible to autowire a sub-class;;;;https://jira.spring.io/browse/SPR-6992;michelz
SPR-7852;2010-12-29T23:23:45,000;2013-01-22T23:35:49,000;SpEL can't handle operator on systemProperty;;;;https://jira.spring.io/browse/SPR-7852;topping
SPR-7844;2010-12-29T09:55:44,000;2013-01-22T23:35:46,000;Spel - doesn't have IN operator;;;;https://jira.spring.io/browse/SPR-7844;pandeykailash
SPR-7726;2010-11-08T08:48:42,000;2013-01-22T23:36:14,000;SPEL throws exception when attempting to obtain static property from Map;;;;https://jira.spring.io/browse/SPR-7726;tony_k
SPR-7760;2010-11-22T18:02:42,000;2013-01-22T23:34:42,000;SqlMapClientTemplate - SqlMapSession should close before Connection close;;;;https://jira.spring.io/browse/SPR-7760;emeroad
SPR-7903;2011-01-24T02:27:37,000;2013-01-22T23:35:52,000;RestOperations / RestTemplate does not document responseType=null behaviour;;;;https://jira.spring.io/browse/SPR-7903;nealeu
SPR-9560;2012-07-03T10:29:42,000;2014-12-01T06:00:36,000;Subsequent @Valid Required in @RenderMapping When Used in @ActionMapping to Properly Bind Errors;;;;https://jira.spring.io/browse/SPR-9560;whardwick
SPR-9599;2012-07-17T21:53:32,000;2013-01-22T23:35:04,000;@Transactional annotation doesn't work with Hibernate 4 with EntityManagerConfiguration;;;;https://jira.spring.io/browse/SPR-9599;gubber
SPR-9375;2012-05-04T00:32:59,000;2016-07-01T11:22:58,000;@Transactional annotation does not work with inheritance and qualifiers;;;;https://jira.spring.io/browse/SPR-9375;nachogil
SPR-9685;2012-08-14T01:49:53,000;2014-04-21T23:07:06,000;Method-based autowiring fails in certain contexts;;;;https://jira.spring.io/browse/SPR-9685;stevevls
SPR-9709;2012-08-20T06:52:51,000;2013-08-10T07:36:06,000;Meta annotations are superseded by @Transactional annotation on superclass;;;;https://jira.spring.io/browse/SPR-9709;mattinger
SPR-8115;2011-03-31T06:28:45,000;2013-01-22T23:34:42,000;Sharing parent context between web apps broken when sharing the Spring libraries between applications;;;;https://jira.spring.io/browse/SPR-8115;gnomie2000
SPR-8026;2011-03-08T09:50:31,000;2013-01-22T23:34:42,000;Velocity springFormCheckbox attribute string appends / when attribute string not properly quoted;;;;https://jira.spring.io/browse/SPR-8026;sgentry
SPR-7977;2011-02-18T12:09:28,000;2014-04-21T23:07:16,000;DispatcherServlet WebApplicationContext not configurable and does not inherit properties of parent WebApplicationContext;;;;https://jira.spring.io/browse/SPR-7977;kdonald
SPR-7978;2011-02-18T12:23:21,000;2014-11-10T15:59:52,000;De-register JDBC drivers on EmbeddedDatabase shutdown;;;;https://jira.spring.io/browse/SPR-7978;kdonald
SPR-13181;2015-07-01T11:37:27,000;2015-07-02T06:41:20,000;Incorrect named parameter parsing results in InvalidDataAccessApiUsageException: No value supplied for the SQL parameter;;;;https://jira.spring.io/browse/SPR-13181;ceefour
SPR-13148;2015-06-19T03:00:32,000;2015-06-19T04:08:57,000;ResourceUtils issue;;;;https://jira.spring.io/browse/SPR-13148;aivanov
SPR-8989;2012-01-04T01:06:54,000;2013-01-22T23:36:07,000;JSR 303 customer ConstraintValidator seems to result in incorrect error codes;;;;https://jira.spring.io/browse/SPR-8989;mzz6wh
SPR-9169;2012-02-24T08:57:57,000;2014-04-21T23:07:26,000;Apostrophe not being displayed correctly in MessageSource;;;;https://jira.spring.io/browse/SPR-9169;mschipperheyn
SPR-8975;2011-12-30T03:42:30,000;2013-01-22T23:36:18,000;JSR-303 Validation picks message codes from different locations;;;;https://jira.spring.io/browse/SPR-8975;shahed100
SPR-10409;2013-03-23T01:40:59,000;2014-04-21T23:07:24,000;Properties from @Import-ed Configuration override properties in @Import-ing configuration;;;;https://jira.spring.io/browse/SPR-10409;brabster
SPR-10610;2013-05-30T19:33:47,000;2014-10-27T11:58:28,000;SpelExpression isWritable() doesn't detect invalid nested paths;;;;https://jira.spring.io/browse/SPR-10610;kyrill007
SPR-9755;2012-09-04T13:25:40,000;2013-01-22T23:36:16,000;Spring's ReloadableResourceBundleMessageSource not finding properties file;;;;https://jira.spring.io/browse/SPR-9755;balteo
SPR-10254;2013-02-03T19:27:47,000;2013-02-08T14:26:11,000;"Can't bind @ModelAttribute List type with enctype=""multipart/form-data""";;;;https://jira.spring.io/browse/SPR-10254;hurelhuyag
SPR-11021;2013-10-23T06:27:02,000;2014-12-11T08:37:49,000;SpEl can not parse Long;;;;https://jira.spring.io/browse/SPR-11021;sven
SPR-10849;2013-08-20T19:37:49,000;2013-08-20T19:38:35,000;FormattingConversionService throws IllegalStateException if a parser returns null;;;;https://jira.spring.io/browse/SPR-10849;loosebits
SPR-8292;2011-05-04T09:24:16,000;2013-01-22T23:34:38,000;"Inner class XML configuration fails with &lt;bean class=""Outer.Inner""/&gt;";;;;https://jira.spring.io/browse/SPR-8292;dturanski
SPR-7958;2011-02-11T04:22:50,000;2013-01-22T23:34:52,000;NamedParameterUtils.parseSqlStatement can't handle quote following comment end;;;;https://jira.spring.io/browse/SPR-7958;ablaanda
SPR-7968;2011-02-17T01:32:25,000;2013-01-22T23:36:43,000;PropertyBatchUpdateException hide undescriptive errors;;;;https://jira.spring.io/browse/SPR-7968;lacostej
SPR-8765;2011-10-12T10:30:44,000;2014-04-21T23:07:17,000;"@Value injection not working correcly with a ""non-standard"" properties object as the source.";;;;https://jira.spring.io/browse/SPR-8765;davidkarlsen
SPR-11126;2013-11-26T16:23:54,000;2014-10-09T10:17:31,000;Controller parameter mapping: problem converting empty parameter to List;;;;https://jira.spring.io/browse/SPR-11126;fschroder
SPR-11075;2013-11-06T13:20:53,000;2013-11-14T07:46:42,000;Unable to override non-JavaConfig beans in JavaConfig;;;;https://jira.spring.io/browse/SPR-11075;olivergierke
SPR-11177;2013-12-05T09:34:39,000;2013-12-10T16:00:52,000;RequestBody(required = false) on a DELETE method is not optional;;;;https://jira.spring.io/browse/SPR-11177;markrobinson
SPR-11033;2013-10-26T02:51:29,000;2013-11-05T08:56:37,000;JSR-250 annotations (@PostConstruct) not observed on @Configuration classes;;;;https://jira.spring.io/browse/SPR-11033;w_c_smith
SPR-11866;2014-06-10T14:25:15,000;2014-06-11T06:12:09,000;Custom Media Type not working;;;;https://jira.spring.io/browse/SPR-11866;vtrilokc
SPR-12449;2014-11-18T02:58:36,000;2014-11-18T03:22:49,000;CollectionToStringConverter adds DELIMITER for empty targetElement;;;;https://jira.spring.io/browse/SPR-12449;ckorakidis
SPR-13364;2015-08-18T05:37:16,000;2015-08-18T06:05:39,000;@ComponentScan breaks @Configurable detection;;;;https://jira.spring.io/browse/SPR-13364;mdcock7
SPR-13473;2015-09-19T08:17:35,000;2015-09-21T10:40:03,000;@Components annotated with Custom Qualifier are not accessible via @Autowired in Beans instantiated through JavaConfig loaded via @Import in another @Configuration class;;;;https://jira.spring.io/browse/SPR-13473;puneetbansal
SPR-13430;2015-09-04T13:25:40,000;2015-09-04T13:43:19,000;Bad mapping with @Resource;;;;https://jira.spring.io/browse/SPR-13430;Olivier57420
SPR-11372;2014-01-30T10:10:10,000;2015-03-21T20:38:32,000;Embedded database connection closed by shutdown() method;;;;https://jira.spring.io/browse/SPR-11372;pwebb
SPR-10511;2013-05-03T07:27:25,000;2014-04-21T23:07:09,000;PropertyDescriptorUtils.java is missing from spring-beans-3.2.2.RELEASE-sources.jar;;;;https://jira.spring.io/browse/SPR-10511;archie172
SPR-10895;2013-09-04T06:37:55,000;2013-09-04T06:37:55,000;Combination of @PreAuthorize and ApplicationContextAware prevents loading the Controller;;;;https://jira.spring.io/browse/SPR-10895;raginggoblin
SPR-11684;2014-04-11T01:10:47,000;2014-05-26T04:54:33,000;Infinite loop with @Lazy @Scope @Bean;;;;https://jira.spring.io/browse/SPR-11684;david_syer
SPR-13924;2016-02-05T16:48:19,000;2016-02-08T16:01:34,000;Multivalue @RequestParam empty array for single empty value;;;;https://jira.spring.io/browse/SPR-13924;vrachieru
SPR-13450;2015-09-09T09:56:45,000;2015-09-11T01:41:27,000;Instances of concurrentHaspMap inside PerConnectionWebSocketHandler not being cleaned up;;;;https://jira.spring.io/browse/SPR-13450;cpandey05
SPR-10493;2013-04-25T19:53:11,000;2013-05-27T03:03:29,000;Content negotiation for wildcard media type;;;;https://jira.spring.io/browse/SPR-10493;nybon
SPR-13684;2015-11-13T16:54:06,000;2015-11-17T22:12:11,000;Possible bug on Spring MVC Test about retrieving XML;;;;https://jira.spring.io/browse/SPR-13684;dr_pompeii
SPR-14719;2016-09-15T10:55:06,000;2016-09-19T11:56:23,000;Refreshable Groovy scripts failing on refresh;;;;https://jira.spring.io/browse/SPR-14719;david_syer
SPR-10491;2013-04-25T06:37:40,000;2013-05-08T07:14:25,000;UrlPathHelper#getLookupPathForRequest should not returning empty string;;;;https://jira.spring.io/browse/SPR-10491;janning
SPR-6983;2010-03-15T04:24:49,000;2013-01-22T23:36:13,000;AOP Annotation fails;;;;https://jira.spring.io/browse/SPR-6983;jcook1000
SPR-7826;2010-12-17T10:39:46,000;2013-01-22T23:35:25,000;getJdbcTemplate().queryForList() Cannot handle 721000 rows;;;;https://jira.spring.io/browse/SPR-7826;thehl
SPR-13840;2016-01-05T14:55:59,000;2016-01-06T09:20:53,000;@Async ignored if service is injected into AsyncConfigurerSupport;;;;https://jira.spring.io/browse/SPR-13840;membersound
SPR-5463;2009-02-04T10:36:16,000;2013-01-22T23:35:18,000;Can bind to generic attribute but not generic parameter;;;;https://jira.spring.io/browse/SPR-5463;ejain
SPR-14023;2016-03-05T09:16:27,000;2016-03-08T14:53:53,000;Empty @PathVariable not recognized;;;;https://jira.spring.io/browse/SPR-14023;markus_heiden
SPR-13988;2016-02-26T13:20:38,000;2016-03-08T15:08:20,000;Incorrect RequestMapping root path;;;;https://jira.spring.io/browse/SPR-13988;? eugene almighty ?
SPR-11722;2014-04-22T22:18:25,000;2014-05-06T07:44:18,000;BindingResult errors from @ModelAttribute are not carried over to @RequestMapping annotated method;;;UNKNOWN;https://jira.spring.io/browse/SPR-11722;vsemenov
SPR-13360;2015-08-17T17:36:01,000;2015-08-18T13:39:09,000;Async dispatches happen in the wrong state;;;;https://jira.spring.io/browse/SPR-13360;kenzierocks
SPR-13926;2016-02-07T08:45:56,000;2016-02-17T13:27:23,000;@RequestBody(required=false) next to @RequestParam leads to IllegalArgumentException;;;UNKNOWN;https://jira.spring.io/browse/SPR-13926;igreenfi1
SPR-13324;2015-08-06T08:33:09,000;2015-08-28T14:48:18,000;FlashAttributes for bindingresult replaced in redirected model;;;;https://jira.spring.io/browse/SPR-13324;seanhinkley
SPR-11458;2014-02-20T10:51:36,000;2014-02-20T16:58:27,000;Autowiring fails when bean with the same name yet different type exists in parent BeanFactory;;;;https://jira.spring.io/browse/SPR-11458;tbecker
SPR-7598;2010-09-28T08:25:09,000;2014-09-19T11:36:28,000;StringUtils#parseLocaleString(String) with Variant when no Country;;;;https://jira.spring.io/browse/SPR-7598;amsmota
SPR-11084;2013-11-11T10:37:30,000;2013-11-11T11:02:17,000;Can't build project using gradlew on Windows 7 x64;;;;https://jira.spring.io/browse/SPR-11084;gao
SPR-9230;2012-03-12T15:15:20,000;2015-12-25T21:18:32,000;Elvis operator order of operations;;;UNKNOWN;https://jira.spring.io/browse/SPR-9230;mwielansky
SPR-11852;2014-06-06T06:55:50,000;2014-06-06T07:01:12,000;"@Autowired Collection&lt;A&gt; beans; behaves differently in beans and tests";;;;https://jira.spring.io/browse/SPR-11852;rwitzel
SPR-13848;2016-01-07T10:11:46,000;2016-01-11T12:17:16,000;Hibernate 4 Autoflush does not work with Spring OpenSessionInViewInterceptor;;;;https://jira.spring.io/browse/SPR-13848;Christof_Patzwald
SPR-14758;2016-09-27T21:38:41,000;2016-09-29T03:21:35,000;SpEL varargs string arguments containing commas;;;;https://jira.spring.io/browse/SPR-14758;EE
SPR-6697;2010-01-14T07:38:23,000;2013-01-22T23:36:08,000;2D arrays do not work in remoting in some cases;;;;https://jira.spring.io/browse/SPR-6697;amling
SPR-12707;2015-02-10T11:01:19,000;2015-03-06T08:09:19,000;When using CsrfRequestDataValueProcessor, the hidden field with the CSRF token is put into an unnecessarily created div element;;;REOPENED;https://jira.spring.io/browse/SPR-12707;an-re
SPR-10172;2013-01-14T01:30:08,000;2016-09-30T08:27:51,000;UriComponents.Type.QUERY_PARAM does not match spec;;;;https://jira.spring.io/browse/SPR-10172;david_syer
SPR-14763;2016-09-28T21:07:33,000;2016-09-29T03:23:56,000;AntPathMatcher.isPattern returns false if pattern contains variable;;;;https://jira.spring.io/browse/SPR-14763;soldier.kam@gmail.com
SPR-14764;2016-09-28T21:34:36,000;2016-09-29T03:25:19,000;MessageHeaders doesn't use serialization properly;;;;https://jira.spring.io/browse/SPR-14764;abilan
SPR-11544;2014-03-12T01:59:04,000;2014-03-12T09:54:03,000;Permission denied when using queryForRowSet from a view;;;;https://jira.spring.io/browse/SPR-11544;AlexPanayotopoulos
SPR-10445;2013-04-05T16:46:37,000;2013-07-03T00:53:26,000;Null pointer exception in CallableStatementCreatorFactory;;;;https://jira.spring.io/browse/SPR-10445;a.kumar.er
SPR-9750;2012-09-04T03:05:32,000;2014-04-21T23:07:07,000;Problem with the @Scheduled Annotation;;;;https://jira.spring.io/browse/SPR-9750;oussama.zoghlami
SPR-9229;2012-03-12T15:02:28,000;2014-04-21T23:07:04,000;SpringEL Elvis operator fails with SpelEvaluationException when Property/Field is not found;;;UNKNOWN;https://jira.spring.io/browse/SPR-9229;mwielansky
SPR-14786;2016-10-07T12:45:15,000;2016-10-09T18:13:47,000;wrong scheduling targets on using cron pattern */n;;;;https://jira.spring.io/browse/SPR-14786;svn.krs
